"d","test1"
173.5,-718.696838
174.0,-723.354126
174.5,-718.663635
175.0,-715.119446
175.5,-717.665588
176.0,-729.397705
176.5,-742.398560
177.0,-742.576477
177.5,-743.368835
178.0,-745.761658
178.5,-746.448792
179.0,-745.664612
179.5,-746.252319
180.0,-742.193054
180.5,-735.661560
181.0,-728.985291
181.5,-733.205811
182.0,-734.390747
182.5,-732.580078
183.0,-738.191406
183.5,-738.833679
184.0,-726.669678
184.5,-718.194153
185.0,-709.387512
185.5,-701.148315
186.0,-701.499329
186.5,-685.150757
187.0,-666.439636
187.5,-650.213379
188.0,-643.227722
188.5,-642.617004
189.0,-651.099854
189.5,-666.798889
190.0,-680.711487
190.5,-686.813354
191.0,-678.406921
191.5,-660.976807
192.0,-643.980713
192.5,-632.345764
193.0,-620.164185
193.5,-604.165283
194.0,-576.778931
194.5,-566.879150
195.0,-573.863403
195.5,-584.543640
196.0,-591.905640
196.5,-596.806885
197.0,-595.230652
197.5,-605.640686
198.0,-631.444946
198.5,-637.446228
199.0,-653.826538
199.5,-660.505005
200.0,-667.321838
200.5,-667.360229
201.0,-670.080627
201.5,-670.924316
202.0,-666.648621
202.5,-652.611816
203.0,-643.158447
203.5,-644.823242
204.0,-650.659912
204.5,-657.709595
205.0,-669.169617
205.5,-674.527100
206.0,-688.006409
206.5,-701.701416
207.0,-706.665283
207.5,-698.876892
208.0,-689.478760
208.5,-676.763977
209.0,-660.813049
209.5,-655.104858
210.0,-657.010315
210.5,-663.991760
211.0,-677.869019
211.5,-698.520691
212.0,-727.552246
212.5,-739.418335
213.0,-742.750488
213.5,-743.775635
214.0,-744.669678
214.5,-746.351196
215.0,-749.017639
215.5,-749.828125
216.0,-745.114929
216.5,-740.555908
217.0,-737.372559
217.5,-743.807190
218.0,-755.993408
218.5,-767.060669
219.0,-778.416809
219.5,-781.999634
220.0,-776.596802
220.5,-771.460571
221.0,-764.302734
221.5,-771.719299
222.0,-781.418213
222.5,-783.469482
223.0,-780.044006
223.5,-777.569031
224.0,-779.573914
224.5,-778.357056
225.0,-768.974426
225.5,-751.212524
226.0,-744.103271
226.5,-752.845459
227.0,-770.394165
227.5,-780.380127
228.0,-779.283020
228.5,-780.435303
229.0,-779.393860
229.5,-771.563354
230.0,-771.770203
230.5,-778.117004
231.0,-783.003845
231.5,-794.168274
232.0,-801.372559
232.5,-805.208984
233.0,-809.283020
233.5,-816.659485
234.0,-827.086182
234.5,-827.046265
235.0,-824.848022
235.5,-817.639954
236.0,-808.143494
236.5,-796.178528
237.0,-780.821350
237.5,-752.509644
238.0,-736.975891
238.5,-731.698547
239.0,-739.163757
239.5,-753.972412
240.0,-771.876709
240.5,-786.914062
241.0,-790.712402
241.5,-806.185425
242.0,-825.588196
242.5,-829.910706
243.0,-814.419006
243.5,-801.937500
244.0,-795.851379
244.5,-790.882141
245.0,-782.008728
245.5,-773.752441
246.0,-766.374634
246.5,-760.890747
247.0,-756.540771
247.5,-754.163147
248.0,-752.589722
248.5,-760.576843
249.0,-773.513184
249.5,-794.959839
250.0,-819.386169
250.5,-852.994934
251.0,-881.208130
251.5,-903.943726
252.0,-929.222168
252.5,-940.669189
253.0,-953.619751
253.5,-960.410583
254.0,-970.865417
254.5,-991.572998
255.0,-1015.634277
255.5,-1059.589355
256.0,-1112.277832
256.5,-1154.956299
257.0,-1209.924438
257.5,-1263.958862
258.0,-1297.599854
258.5,-1332.119507
259.0,-1361.534546
259.5,-1368.556519
260.0,-1375.426025
260.5,-1383.122314
261.0,-1409.909424
261.5,-1427.153687
262.0,-1451.868042
262.5,-1483.951782
263.0,-1540.944824
263.5,-1587.446167
264.0,-1617.140503
264.5,-1636.050415
265.0,-1653.340576
265.5,-1679.296143
266.0,-1706.436768
266.5,-1720.860718
267.0,-1745.280640
267.5,-1791.707520
268.0,-1836.561646
268.5,-1878.487549
269.0,-1914.621094
269.5,-1948.889771
270.0,-1994.668213
270.5,-2044.926147
271.0,-2116.743652
271.5,-2170.653320
272.0,-2185.562012
272.5,-2195.199219
273.0,-2204.503174
273.5,-2215.666992
274.0,-2215.518555
274.5,-2226.931641
275.0,-2226.282471
275.5,-2219.315674
276.0,-2247.284424
276.5,-2304.568115
277.0,-2388.100830
277.5,-2474.196777
278.0,-2563.409668
278.5,-2658.150879
279.0,-2770.852295
279.5,-2855.585449
280.0,-2907.712158
280.5,-2948.249756
281.0,-2996.872314
281.5,-3050.977295
282.0,-3107.048340
282.5,-3157.790283
283.0,-3205.836182
283.5,-3245.061768
284.0,-3282.746338
