s_m,x_center_m,y_center_m,z_center_m,x_line_m,y_line_m,offset_m,heading_rad,curvature_1_per_m,radius_m,slope_pct,width_m,drive_left_m,drive_right_m,limit_left_m,limit_right_m,segment_id,segment_kind,v_target_ms,v_target_kmh
0.0,-742.8904266357422,415.28663635253906,11.221282958984375,-743.7346328735742,415.0991026137047,-0.86478498784129,-1.3522037426400413,0.0013119867016454618,762.2028475942815,-0.00038568360320061673,15.050021171569824,-8.000012397766113,7.050008773803711,-112.38052368164062,15.650041580200195,0,straight,80.0,288.0
11.868891186356453,-740.2274780273438,403.7203369140625,11.221237182617188,-741.0629298569124,403.5210479065187,-0.8588922330872238,-1.3366319152402646,0.001342129766186445,745.08443609102,-0.0001930830016372287,15.050021171569824,-7.95001220703125,7.100008964538574,-112.38052368164062,15.650041580200195,0,straight,80.0,288.0
23.767509975241992,-737.3715667724609,392.16954040527344,11.221237182617188,-738.1981210507097,391.95805192756984,-0.8531818980104908,-1.320302865627669,0.0013571874609797432,736.8178890174153,6.388012619984451e-05,16.099020957946777,-8.94901180267334,7.1500091552734375,-110.58821105957031,15.550041198730469,0,straight,80.0,288.0
35.69589081667603,-734.3214569091797,380.63771057128906,11.22125244140625,-735.1373528803396,380.414975060636,-0.8457525308627704,-1.304295113674963,0.0012322936182982205,811.4949109133466,6.4040478453542e-05,15.949020385742188,-8.749011039733887,7.200009346008301,-105.59294128417969,15.800042152404785,0,straight,80.0,288.0
47.654320805097626,-731.0927886962891,369.1233825683594,11.22125244140625,-731.8945049975873,368.89291291220314,-0.8341854051564901,-1.290873901869732,0.0010339651914853185,967.1505464932271,0.0,15.050021171569824,-7.750011444091797,7.300009727478027,-98.12942504882812,15.900042533874512,0,straight,80.0,288.0
59.64331830815525,-727.7149353027344,357.6200714111328,11.22125244140625,-728.4964701617693,357.385781474119,-0.8158973651584882,-1.2795397158370416,0.0009657161508628484,1035.500958647652,1.1102230246251565e-14,15.050021171569824,-7.65001106262207,7.400010108947754,-88.90287017822266,16.000041961669922,0,straight,80.0,288.0
71.66248169792799,-724.1948547363281,346.1279296875,11.22125244140625,-724.9474428755708,345.89256095937844,-0.788534936135565,-1.267687604822355,0.0009561136326740466,1045.9007860846127,5.551115123125783e-15,15.050021171569824,-7.600010871887207,7.450010299682617,-78.61849212646484,16.05004119873047,0,straight,80.0,288.0
83.71207806728255,-720.5315246582031,334.64869689941406,11.22125244140625,-721.2451036218857,334.41675584359245,-0.7503276556184953,-1.2565290740404327,0.0008107189592394606,1233.473065608463,0.00018926339366287515,15.050021171569824,-7.600010871887207,7.450010299682617,-67.98151397705078,16.05004119873047,0,straight,80.0,288.0
95.79078449727227,-716.7484283447266,323.17771911621094,11.221298217773438,-717.4126327864426,322.95564384051005,-0.7003463203822441,-1.2481330549965501,0.000660722329063966,1513.4950886504514,9.067526673955939e-07,15.050021171569824,-7.600010871887207,7.450010299682617,-57.6971435546875,16.05004119873047,0,straight,80.0,288.0
107.8984596069043,-712.8651733398438,311.7096710205078,11.22125244140625,-713.4692665846846,311.50258818108745,-0.6386015587553714,-1.2405505863670976,0.0005943831289094773,1682.416527929912,-0.0001264661820765678,15.050021171569824,-7.700011253356934,7.350009918212891,-48.47058868408203,16.05004119873047,0,straight,80.0,288.0
120.03439830653079,-708.8893432617188,300.24346923828125,11.221267700195312,-709.4234748595061,300.05628533317514,-0.5659808990465984,-1.2337248635847489,0.0005315224267223792,1881.3881592287214,-6.23588065795655e-05,15.050021171569824,-7.900012016296387,7.1500091552734375,-41.00707244873047,15.700041770935059,0,straight,80.0,288.0
132.19838775947943,-704.8307647705078,288.7765350341797,11.221237182617188,-705.2866025299998,288.61366591919096,-0.484060338796529,-1.2276363660457965,0.0004849037479546306,2062.2649427192378,-0.0005632102720198873,15.050021171569824,-8.150012969970703,6.900008201599121,-36.01180648803711,15.450040817260742,0,straight,80.0,288.0
144.3885796849558,-700.6961364746094,277.30894470214844,11.22113037109375,-701.0672035235494,277.173965402554,-0.3948546139125766,-1.2219162497719327,0.0004729572625752562,2114.355945302524,-0.001873532980917192,15.100021362304688,-8.55001449584961,6.550006866455078,-34.19000244140625,15.150039672851562,0,straight,80.0,288.0
156.6043289727377,-696.4865875244141,265.84141540527344,11.220779418945312,-696.7684517347243,265.73702206548387,-0.30057511947302124,-1.2160932086535745,0.0005004909468708033,1998.0381388559663,-0.0033060439499132954,15.050021171569824,-9.000016212463379,6.050004959106445,-34.14976501464844,14.700037956237793,0,straight,80.0,288.0
168.84403511314875,-692.1996002197266,254.3770294189453,11.220321655273438,-692.3899220463124,254.30514806989336,-0.20344366791947838,-1.2096753738873263,0.0006027165388364716,1659.1547362056358,-0.004233692354066454,15.100021362304688,-9.600018501281738,5.500002861022949,-27.599864959716797,14.100035667419434,0,straight,80.0,288.0
181.10700133699274,-687.8199768066406,242.9228057861328,11.219741821289062,-687.9184302633075,242.8846787765081,-0.10557817952863364,-1.2013213934756435,0.0007556253027374074,1323.4072448041313,-0.004724019886331865,15.100021362304688,-10.250020980834961,4.850000381469727,-27.04987335205078,13.400032997131348,0,straight,80.0,288.0
193.39240566137914,-683.3255462646484,231.48902893066406,11.219161987304688,-683.3338439020542,231.4857178881128,-0.008933856350723213,-1.191122662619945,0.0009586267796692846,1043.158840550009,-0.004777448028747688,15.100021362304688,-10.950023651123047,4.149997711181641,-26.349884033203125,13.400032997131348,0,straight,80.0,288.0
205.69966024701682,-678.6886291503906,220.0886993408203,11.21856689453125,-678.6103553196511,220.12115413420872,0.08473550727125886,-1.177740592574715,0.0011582483367612653,863.3727053701067,-0.004954782362098786,14.800023317337036,-11.400025367736816,3.3999979496002197,-25.549896240234375,12.100028038024902,0,straight,80.0,288.0
