s_m,x_center_m,y_center_m,z_center_m,x_line_m,y_line_m,offset_m,heading_rad,curvature_1_per_m,radius_m,slope_pct,width_m,drive_left_m,drive_right_m,limit_left_m,limit_right_m,segment_id,segment_kind,v_target_ms,v_target_kmh
0.0,-244.0,298.0,8.992950439453125,-244.0,298.0,0.0,-1.5707963267948966,0.0,1000000.0,-2.8296641712218467,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
5.3439062185277155,-244.0,292.6582336425781,8.84173583984375,-244.0,292.6582336425781,0.0,-1.5707963267948966,0.0,1000000.0,-1.4362626168295978,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
10.685673079464587,-244.0,287.31646728515625,8.83941650390625,-244.0,287.31646728515625,0.0,-1.5707963267948966,0.0,1000000.0,-0.04998876267682251,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
16.02745555006199,-244.0,281.9746856689453,8.836395263671875,-244.0,281.9746856689453,0.0,-1.5707963267948966,2.7755575615628914e-17,1000000.0,-0.07212670149769895,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
21.369223961490878,-244.0,276.63291931152344,8.831710815429688,-244.0,276.63291931152344,0.0,-1.5707963267948966,2.7755575615628914e-17,1000000.0,-0.0904083861507643,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
26.71099263502904,-244.0,271.29115295410156,8.826736450195312,-244.0,271.29115295410156,0.0,-1.5707963267948966,0.0,1000000.0,-0.0944073514161703,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
32.05277669699824,-244.0,265.9493713378906,8.821624755859375,-244.0,265.9493713378906,0.0,-1.5707963267948966,-2.7755575615628914e-17,1000000.0,-0.0949786527434382,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
37.39454542772229,-244.0,260.60760498046875,8.81658935546875,-244.0,260.60760498046875,0.0,-1.5707963267948966,0.0,1000000.0,-0.0935504076348792,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
42.73632934585544,-244.0,255.2658233642578,8.811630249023438,-244.0,255.2658233642578,0.0,-1.5707963267948966,0.0,1000000.0,-0.09255063032296285,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
48.07809797696184,-244.0,249.92405700683594,8.80670166015625,-244.0,249.92405700683594,0.0,-1.5707963267948966,2.7755575615628914e-17,1000000.0,-0.09083686168269711,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
53.41986646946219,-244.0,244.58229064941406,8.801925659179688,-244.0,244.58229064941406,0.0,-1.5707963267948966,0.0,1000000.0,-0.08898000904298264,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
58.76165018001375,-244.0,239.24050903320312,8.797195434570312,-244.0,239.24050903320312,0.0,-1.5707963267948966,-2.7755575615628914e-17,1000000.0,-0.08926565972975364,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
64.10341869988662,-244.0,233.89874267578125,8.792388916015625,-244.0,233.89874267578125,0.0,-1.5707963267948966,0.0,1000000.0,-0.08955143547455524,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
69.44518717876609,-244.0,228.55697631835938,8.787628173828125,-244.0,228.55697631835938,0.0,-1.5707963267948966,0.0,1000000.0,-0.08912283276244493,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
74.78697091642857,-244.0,223.21519470214844,8.782867431640625,-244.0,223.21519470214844,0.0,-1.5707963267948966,2.7755575615628914e-17,1000000.0,-0.0594151369818996,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
80.128737509568,-244.0,217.87342834472656,8.781280517578125,-244.0,217.87342834472656,0.0,-1.5707963267948966,0.0,1000000.0,0.07469700949492841,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
85.47052769337036,-244.0,212.53164672851562,8.790847778320312,-244.0,212.53164672851562,0.0,-1.5707963267948966,0.0,1000000.0,0.18638646212122412,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
90.81230406886623,-244.0,207.18988037109375,8.801193237304688,-244.0,207.18988037109375,0.0,-1.5707963267948966,0.0,1000000.0,0.20166892893699329,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
96.15408216760736,-244.0,201.84811401367188,8.812393188476562,-244.0,201.84811401367188,0.0,-1.5707963267948966,0.0,1000000.0,0.09426454600713896,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
101.49586390315868,-244.0,196.50633239746094,8.811264038085938,-244.0,196.50633239746094,0.0,-1.5707963267948966,0.0,1000000.0,-0.05870119637036986,236.00001525878906,-126.00000762939453,110.00000762939453,-126.00000762939453,110.00000762939453,0,straight,80.0,288.0
