s_m,x_center_m,y_center_m,z_center_m,x_line_m,y_line_m,offset_m,heading_rad,curvature_1_per_m,radius_m,slope_pct,width_m,drive_left_m,drive_right_m,limit_left_m,limit_right_m,segment_id,segment_kind,v_target_ms,v_target_kmh
3149.544625710412,-670.7831878662109,-1035.4164123535156,35.77241516113281,-670.6075168349871,-1034.3888265558908,-1.0424935888011173,2.972274371742555,0.00045353875245554565,2204.883253273967,1.8653095165048317,13.28002119064331,-3.0300002098083496,10.250020980834961,-7.750011444091797,15.500041007995605,8,straight,75.07141982661092,270.2571113757993
3160.5774232001363,-681.6672821044922,-1033.6210327148438,35.96142578125,-681.5036589253402,-1032.585519989959,-1.0483602187006302,2.984876610506472,0.0015661501801702282,638.5083708200372,1.5470599058085677,13.560021162033081,-3.31000018119812,10.250020980834961,-7.750011444091797,15.500041007995605,8,straight,76.78199176161904,276.41517034182857
3171.658114721915,-692.6289367675781,-1032.0084381103516,36.11436462402344,-692.4887182660237,-1030.973341378061,-1.0445508476741225,3.006948109028436,0.00191712295825755,521.6149520784458,1.3091484341122284,14.030021905899048,-3.580000162124634,10.450021743774414,-7.550010681152344,15.700041770935059,8,straight,75.83617972417244,273.0102470070208
3182.7811041835007,-703.6636047363281,-1030.6163024902344,36.252044677734375,-703.5458672933883,-1029.589405979027,-1.0336239887887912,3.0274374601756224,0.002147232848227848,465.7156771913763,1.1610336999065884,14.28409743309021,-3.484074354171753,10.800023078918457,-7.200009346008301,16.150039672851562,8,straight,74.08944925745774,266.7220173268479
3193.948247170651,-714.7736358642578,-1029.494857788086,36.37309265136719,-714.6854452679585,-1028.4808668398955,-1.0178188563236525,3.0548372149246217,0.0025296673974437023,395.30888567031667,1.0145808301887271,14.505950689315796,-3.3059260845184326,11.200024604797363,-7.050008773803711,16.700031280517578,8,straight,72.29334185652189,260.2560306834788
3205.1512595217223,-725.9470062255859,-1028.6873474121094,36.47895812988281,-725.88953723958,-1027.6900432238174,-0.9989586219344833,3.0840319782136305,0.002748235537151311,363.8698308357339,0.8992066438436863,14.710026025772095,-3.2100002765655518,11.500025749206543,-7.050008773803711,17.30002212524414,8,straight,70.44546510592657,253.60367438133568
3216.392136489442,-737.1778259277344,-1028.2217254638672,36.57487487792969,-737.1533047864633,-1027.243571785368,-0.9784609880473631,3.1165291006761096,0.0029234286807143517,342.06409980066485,0.8379184868395173,14.944401979446411,-3.1943752765655518,11.75002670288086,-7.200009346008301,17.750015258789062,8,straight,68.5412893565793,246.7486416836855
3227.6678149173663,-748.4527130126953,-1028.1255798339844,36.66761779785156,-748.4606280277721,-1027.1681938809386,-0.957418670464008,-3.13332552293848,0.0029823057882380766,335.3110214062899,0.8366735514367507,14.96002721786499,-3.1600003242492676,11.800026893615723,-7.300009727478027,17.95001220703125,8,straight,67.86134074709979,244.30082668955924
3238.976278070365,-759.7571411132812,-1028.4119110107422,36.76383972167969,-759.7967435069774,-1027.4760431319198,-0.9367054159115152,-3.0993016616886044,0.0030501894556030917,327.84848762854216,0.859762412131948,14.925652027130127,-3.1256251335144043,11.800026893615723,-7.400010108947754,17.95001220703125,8,straight,67.10194579213331,241.5670048516799
3250.316743590863,-771.0767059326172,-1029.093017578125,36.86235046386719,-771.1475735647731,-1028.178690488386,-0.9170693803184848,-3.0642393407384585,0.003078451006124139,324.83869257969116,0.8713710627954452,15.11002779006958,-3.1100001335144043,12.000027656555176,-7.5000104904174805,18.000011444091797,8,straight,66.79322273920819,240.4556018611495
3261.6690224590175,-782.3770446777344,-1030.1731719970703,36.961578369140625,-782.4776767457403,-1029.2796316486777,-0.8991891721526973,-3.029443475178818,0.0029069895203247265,343.99848812949784,0.8650597265890125,15.175028324127197,-3.075000286102295,12.100028038024902,-7.65001106262207,18.000011444091797,8,straight,65.93001706137188,237.3480614209388
3272.915397000582,-793.5308380126953,-1031.6100311279297,37.057861328125,-793.6568451195793,-1030.7353774542692,-0.8836836763419792,-2.9985119592255227,0.0024180228520764013,413.5610212042791,0.8002175964452851,15.140028238296509,-3.0400002002716064,12.100028038024902,-7.95001220703125,17.900012969970703,8,straight,63.89039448544825,230.0054201476137
3283.993770585353,-804.4743194580078,-1033.3315887451172,37.140411376953125,-804.6184635168065,-1032.4725161772371,-0.8710816187769725,-2.9753508940307234,0.001526561394129461,655.0670047373112,0.649790978274889,14.911867380142212,-3.061840295791626,11.850027084350586,-8.200013160705566,17.65001678466797,8,straight,61.81547767207127,222.53571961945656
3294.7569701571706,-815.0795288085938,-1035.1679992675781,37.20037841796875,-815.2310746115701,-1034.3196607226516,-0.861768192269758,-2.964818939080995,0.0008486015190634355,1178.4093918470196,0.45381860617774716,14.963947296142578,-3.113920211791992,11.850027084350586,-8.300013542175293,17.500019073486328,8,straight,59.730599437034535,215.03015797332432
3305.1233622738455,-825.2778015136719,-1037.0270233154297,37.23710632324219,-825.434636155506,-1036.1855818812242,-0.8559327030071072,-2.957319089474373,0.0009460830672489984,1056.9896393006802,0.23792934184658776,15.126107692718506,-3.1760802268981934,11.950027465820312,-8.300013542175293,17.500019073486328,8,straight,57.6513501412801,207.54486050860837
3315.057029215232,-835.0313720703125,-1038.9099578857422,37.249664306640625,-835.1974207736241,-1038.0727293728633,-0.8535360300824415,-2.945802030171701,0.0012555380790761628,796.4712633294323,0.06208786811874312,15.328188180923462,-3.2281601428985596,12.100028038024902,-8.25001335144043,17.600017547607422,8,straight,55.585968720932385,200.10948739535658
3324.570087746008,-844.3500366210938,-1040.8232727050781,37.24971008300781,-844.526965639403,-1039.9874807166539,-0.8543138331046225,-2.9329821487808894,0.0006538100545283865,1529.49620929481,-2.250383697166569e-05,15.550029039382935,-3.250000238418579,12.300028800964355,-8.050012588500977,17.80001449584961,8,straight,53.533395825371294,192.72022497133665
3333.6581298200886,-853.2407684326172,-1042.7067260742188,37.249664306640625,-853.4183551350139,-1041.8674887865686,-0.8578206466683211,-2.933063866019695,-0.00027101824544292774,3689.78848035006,-0.00015419981687081474,15.728178024291992,-3.1781482696533203,12.550029754638672,-7.80001163482666,18.050010681152344,8,straight,51.49617078971727,185.38621484298218
