"d","test1"
169.0,15.069350
169.5,15.611090
170.0,13.594151
170.5,9.782570
171.0,5.511440
171.5,1.564031
172.0,-2.058414
172.5,-6.075322
173.0,-11.881829
173.5,-17.751099
174.0,-20.768064
174.5,-21.070978
175.0,-19.826595
175.5,-16.986668
176.0,-12.200696
176.5,-6.281797
177.0,0.238251
177.5,6.143465
178.0,10.126015
178.5,11.357216
179.0,10.586685
179.5,9.801105
180.0,8.791099
180.5,7.601562
181.0,8.139765
181.5,10.443192
182.0,12.325282
182.5,13.404553
183.0,14.609622
183.5,14.781497
184.0,13.453931
184.5,10.651834
185.0,5.220080
185.5,-3.831315
186.0,-13.591584
186.5,-20.728077
187.0,-24.623276
187.5,-24.667007
188.0,-20.338192
188.5,-13.422743
189.0,-6.313130
189.5,0.543565
190.0,6.501931
190.5,11.122923
191.0,13.271132
191.5,11.757647
192.0,5.983940
192.5,-2.699936
193.0,-10.512061
193.5,-15.004799
194.0,-16.199492
194.5,-15.749095
195.0,-14.834686
195.5,-11.824521
196.0,-6.484576
196.5,-0.109487
197.0,5.449586
197.5,8.635811
198.0,9.389902
198.5,9.091489
199.0,10.169058
199.5,11.144589
200.0,9.705571
200.5,5.824508
201.0,0.776850
201.5,-3.641595
202.0,-6.297894
202.5,-7.273091
203.0,-6.993529
203.5,-5.932121
204.0,-2.312722
204.5,4.721963
205.0,13.269570
205.5,19.119804
206.0,20.691252
206.5,19.232286
207.0,14.951720
207.5,8.635891
208.0,1.437767
208.5,-6.855743
209.0,-15.430697
209.5,-21.255785
210.0,-21.105473
210.5,-16.582991
211.0,-10.939602
211.5,-5.139379
212.0,-0.024759
212.5,4.010661
213.0,6.950100
213.5,7.945249
214.0,5.903726
214.5,0.758374
215.0,-4.758492
215.5,-8.062662
216.0,-8.468472
216.5,-6.425844
217.0,-2.951422
217.5,1.177090
218.0,5.021751
218.5,8.670217
219.0,11.907429
219.5,15.153853
220.0,17.914782
220.5,18.062748
221.0,15.597668
221.5,11.360265
222.0,6.423755
222.5,1.991757
223.0,-2.929853
223.5,-8.642611
224.0,-14.773577
224.5,-19.691956
225.0,-21.539877
225.5,-21.106226
226.0,-19.504423
226.5,-16.287519
227.0,-11.626685
227.5,-6.633498
228.0,-1.359995
228.5,3.562490
229.0,7.101009
229.5,9.488743
230.0,11.285023
230.5,12.378061
231.0,12.170451
231.5,12.617709
232.0,15.546850
232.5,18.986158
233.0,21.033871
233.5,21.257086
234.0,19.385748
234.5,16.158234
235.0,11.696039
235.5,4.791162
236.0,-4.331944
236.5,-14.308196
237.0,-22.755793
237.5,-27.961075
238.0,-29.808638
238.5,-28.921604
239.0,-26.034739
239.5,-19.123056
240.0,-6.989426
240.5,6.063369
241.0,15.755020
241.5,21.113731
242.0,23.443939
242.5,23.839857
243.0,22.369408
243.5,19.345655
244.0,13.230191
244.5,3.789511
245.0,-5.630512
245.5,-12.144677
246.0,-15.979107
246.5,-19.248140
247.0,-21.923567
247.5,-22.235533
248.0,-20.070827
248.5,-14.893945
249.0,-7.319271
249.5,0.641735
250.0,7.756735
250.5,13.487412
251.0,17.113350
251.5,18.274109
252.0,17.179874
252.5,14.365720
253.0,9.823570
253.5,4.645801
254.0,0.779327
254.5,-1.012801
255.0,0.385799
255.5,6.349079
256.0,13.581164
256.5,18.459019
257.0,20.479872
257.5,20.009912
258.0,16.898657
258.5,11.245303
259.0,4.009377
259.5,-4.860571
260.0,-15.133717
260.5,-23.306265
261.0,-26.207626
261.5,-24.361095
262.0,-20.221567
262.5,-15.111847
263.0,-9.352093
263.5,-2.725133
264.0,3.945907
264.5,8.860835
265.0,12.199118
265.5,14.052835
266.0,14.588840
266.5,14.767294
267.0,15.106073
267.5,15.536896
268.0,15.647379
268.5,16.557800
