"d","test1"
175.0,-0.878192
175.5,-0.882012
176.0,-0.885266
176.5,-0.885332
177.0,-0.884545
177.5,-0.881975
178.0,-0.877901
178.5,-0.873199
179.0,-0.867036
179.5,-0.860207
180.0,-0.852531
180.5,-0.844663
181.0,-0.835993
181.5,-0.827510
182.0,-0.819243
182.5,-0.808879
183.0,-0.799440
183.5,-0.789570
184.0,-0.778863
184.5,-0.769129
185.0,-0.758673
185.5,-0.746572
186.0,-0.730888
186.5,-0.710757
187.0,-0.697930
187.5,-0.689207
188.0,-0.679937
188.5,-0.672152
189.0,-0.662645
189.5,-0.653578
190.0,-0.643986
190.5,-0.635510
191.0,-0.626479
191.5,-0.616623
192.0,-0.607926
192.5,-0.598916
193.0,-0.588342
193.5,-0.571145
194.0,-0.551961
194.5,-0.541010
195.0,-0.530393
195.5,-0.522603
196.0,-0.513501
196.5,-0.506689
197.0,-0.501958
197.5,-0.498804
198.0,-0.493394
198.5,-0.488713
199.0,-0.488030
199.5,-0.487430
200.0,-0.486853
200.5,-0.485520
201.0,-0.484936
201.5,-0.483034
202.0,-0.481584
202.5,-0.479869
203.0,-0.478365
203.5,-0.478267
204.0,-0.478610
204.5,-0.479150
205.0,-0.480033
205.5,-0.483348
206.0,-0.487433
206.5,-0.492327
207.0,-0.497910
207.5,-0.504460
208.0,-0.511550
208.5,-0.518483
209.0,-0.527269
209.5,-0.534356
210.0,-0.541997
210.5,-0.549947
211.0,-0.557982
211.5,-0.565376
212.0,-0.575424
212.5,-0.585206
213.0,-0.596069
213.5,-0.607588
214.0,-0.619766
214.5,-0.631525
215.0,-0.642646
215.5,-0.654721
216.0,-0.664351
216.5,-0.673721
217.0,-0.683044
217.5,-0.690956
218.0,-0.698281
218.5,-0.705169
219.0,-0.711787
219.5,-0.718113
220.0,-0.724723
220.5,-0.730311
221.0,-0.736054
221.5,-0.741740
222.0,-0.747268
222.5,-0.752612
223.0,-0.756571
223.5,-0.762552
224.0,-0.768032
224.5,-0.772814
225.0,-0.777971
225.5,-0.782965
226.0,-0.787124
226.5,-0.791629
227.0,-0.793858
227.5,-0.793782
228.0,-0.794657
228.5,-0.794596
229.0,-0.794789
229.5,-0.793469
230.0,-0.792342
230.5,-0.790834
231.0,-0.790679
231.5,-0.789946
232.0,-0.790100
232.5,-0.790162
233.0,-0.791696
233.5,-0.792722
234.0,-0.794260
234.5,-0.795829
235.0,-0.795406
235.5,-0.796232
236.0,-0.796924
236.5,-0.796317
237.0,-0.794367
237.5,-0.792052
238.0,-0.790382
238.5,-0.788783
239.0,-0.785022
239.5,-0.782030
240.0,-0.779112
240.5,-0.775994
241.0,-0.774128
241.5,-0.773260
242.0,-0.770882
242.5,-0.769178
243.0,-0.769888
243.5,-0.768739
244.0,-0.767007
244.5,-0.765067
245.0,-0.762449
245.5,-0.759812
246.0,-0.757072
246.5,-0.753850
247.0,-0.751083
247.5,-0.748655
248.0,-0.747945
248.5,-0.745856
249.0,-0.743657
249.5,-0.742293
250.0,-0.741510
250.5,-0.740124
251.0,-0.740340
251.5,-0.739443
252.0,-0.739752
252.5,-0.739239
253.0,-0.740137
253.5,-0.741467
254.0,-0.742005
254.5,-0.742681
255.0,-0.744343
255.5,-0.746106
256.0,-0.749587
256.5,-0.755953
257.0,-0.763270
257.5,-0.774076
258.0,-0.787620
258.5,-0.804413
259.0,-0.824073
259.5,-0.848237
260.0,-0.874367
260.5,-0.901932
261.0,-0.931986
261.5,-0.963975
262.0,-0.996783
262.5,-1.031404
263.0,-1.067956
263.5,-1.105367
264.0,-1.144910
264.5,-1.185323
265.0,-1.229138
265.5,-1.274599
266.0,-1.319929
266.5,-1.366292
267.0,-1.413709
267.5,-1.463397
268.0,-1.514714
268.5,-1.567748
