"d","test1"
159.5,-1.221380
160.0,-1.280866
160.5,-1.267136
161.0,-1.285036
161.5,-1.316617
162.0,-1.364125
162.5,-1.409362
163.0,-1.461836
163.5,-1.491460
164.0,-1.477739
164.5,-1.454072
165.0,-1.422619
165.5,-1.399602
166.0,-1.398320
166.5,-1.414425
167.0,-1.457398
167.5,-1.480569
168.0,-1.490492
168.5,-1.495052
169.0,-1.505186
169.5,-1.511110
170.0,-1.499815
170.5,-1.500227
171.0,-1.505049
171.5,-1.488116
172.0,-1.447768
172.5,-1.423373
173.0,-1.454324
173.5,-1.444252
174.0,-1.413382
174.5,-1.395441
175.0,-1.407546
175.5,-1.450742
176.0,-1.475598
176.5,-1.518088
177.0,-1.522640
177.5,-1.521016
178.0,-1.518646
178.5,-1.552888
179.0,-1.547555
179.5,-1.519195
180.0,-1.519496
180.5,-1.532924
181.0,-1.540189
181.5,-1.548598
182.0,-1.554811
182.5,-1.547116
183.0,-1.534983
183.5,-1.534832
184.0,-1.538456
184.5,-1.522178
185.0,-1.498136
185.5,-1.453084
186.0,-1.132492
186.5,-1.518483
187.0,-1.646890
187.5,-1.390889
188.0,-1.325503
188.5,-1.369325
189.0,-1.422182
189.5,-1.459508
190.0,-1.475606
190.5,-1.479555
191.0,-1.480395
191.5,-1.510106
192.0,-1.511923
192.5,-1.505496
193.0,-1.312114
193.5,-1.178282
194.0,-1.553898
194.5,-1.519733
195.0,-1.367011
195.5,-1.366242
196.0,-1.384221
196.5,-1.387187
197.0,-1.401089
197.5,-1.442613
198.0,-1.223289
198.5,-1.615405
199.0,-1.552499
199.5,-1.506086
200.0,-1.510290
200.5,-1.542359
201.0,-1.533817
201.5,-1.502889
202.0,-1.448182
202.5,-1.401276
203.0,-1.384093
203.5,-1.397908
204.0,-1.412476
204.5,-1.438137
205.0,-1.456539
205.5,-1.483211
206.0,-1.533040
206.5,-1.553583
207.0,-1.554377
207.5,-1.541206
208.0,-1.494026
208.5,-1.428434
209.0,-1.430219
209.5,-1.398187
210.0,-1.379867
210.5,-1.379059
211.0,-1.383731
211.5,-1.389933
212.0,-1.410729
212.5,-1.450617
213.0,-1.494810
213.5,-1.521178
214.0,-1.560963
214.5,-1.565564
215.0,-1.550595
215.5,-1.499970
216.0,-1.456449
216.5,-1.437374
217.0,-1.439967
217.5,-1.465202
218.0,-1.499019
218.5,-1.515539
219.0,-1.512431
219.5,-1.520800
220.0,-1.541719
220.5,-1.546162
221.0,-1.558604
221.5,-1.567583
222.0,-1.551512
222.5,-1.506717
223.0,-1.484975
223.5,-1.465134
224.0,-1.486666
224.5,-1.499164
225.0,-1.466498
225.5,-1.431003
226.0,-1.449667
226.5,-1.477992
227.0,-1.534535
227.5,-1.538080
228.0,-1.531911
228.5,-1.528243
229.0,-1.549338
229.5,-1.589543
230.0,-1.580477
230.5,-1.543442
231.0,-1.538555
231.5,-1.546771
232.0,-1.558861
232.5,-1.592152
233.0,-1.618886
233.5,-1.629849
234.0,-1.642156
234.5,-1.641625
235.0,-1.602862
235.5,-1.570646
236.0,-1.549029
236.5,-1.530522
237.0,-1.499698
237.5,-1.453234
238.0,-1.412203
238.5,-1.382475
239.0,-1.399709
239.5,-1.419601
240.0,-1.449122
240.5,-1.509137
241.0,-1.560710
241.5,-1.596346
242.0,-1.640535
242.5,-1.695290
243.0,-1.654381
243.5,-1.594577
244.0,-1.592780
244.5,-1.607784
245.0,-1.575755
245.5,-1.516656
246.0,-1.487079
246.5,-1.455388
247.0,-1.432404
247.5,-1.425490
248.0,-1.448015
248.5,-1.467859
249.0,-1.481384
249.5,-1.521349
250.0,-1.569988
250.5,-1.595197
251.0,-1.604379
251.5,-1.646258
252.0,-1.684522
252.5,-1.673643
253.0,-1.649727
253.5,-1.616737
254.0,-1.602012
254.5,-1.613911
255.0,-1.624953
255.5,-1.620488
256.0,-1.604587
256.5,-1.632758
257.0,-1.669082
257.5,-1.722878
258.0,-1.759081
258.5,-1.737356
259.0,-1.699395
259.5,-1.675168
260.0,-1.693874
260.5,-1.666141
261.0,-1.643668
261.5,-1.620987
262.0,-1.617026
262.5,-1.646731
263.0,-1.714456
263.5,-1.794969
264.0,-1.815707
264.5,-1.809159
265.0,-1.798805
265.5,-1.838774
266.0,-1.870766
266.5,-1.875280
267.0,-1.877776
267.5,-1.872862
268.0,-1.916963
268.5,-1.924396
269.0,-1.906697
269.5,-1.918832
270.0,-1.944767
270.5,-1.973166
271.0,-2.003019
271.5,-2.046065
272.0,-2.041473
272.5,-2.028400
273.0,-2.012068
273.5,-2.042448
274.0,-2.020024
274.5,-1.955384
275.0,-1.908216
275.5,-1.868055
276.0,-1.840038
276.5,-1.848585
277.0,-1.963918
277.5,-2.037664
278.0,-2.106216
278.5,-2.195025
279.0,-2.271491
279.5,-2.398336
280.0,-2.534461
280.5,-2.628623
281.0,-2.719414
281.5,-2.863788
282.0,-2.981493
282.5,-3.052564
283.0,-3.113319
283.5,-3.158361
284.0,-3.217636
284.5,-3.268204
285.0,-3.311241
285.5,-3.340729
286.0,-3.332297
286.5,-3.301861
287.0,-3.273029
287.5,-3.215614
288.0,-3.176290
288.5,-3.132318
289.0,-3.052217
289.5,-2.977657
290.0,-2.947936
290.5,-2.906660
291.0,-2.917343
291.5,-2.879382
292.0,-2.836550
292.5,-2.848633
293.0,-2.895482
293.5,-2.934408
294.0,-2.943731
294.5,-2.929600
295.0,-2.871529
295.5,-2.879463
296.0,-2.875832
296.5,-2.798258
297.0,-2.755681
297.5,-2.726827
298.0,-2.718846
298.5,-2.748320
299.0,-2.808873
299.5,-2.878691
300.0,-2.884304
300.5,-2.849121
301.0,-2.778496
301.5,-2.713988
302.0,-2.670600
302.5,-2.630747
303.0,-2.602336
303.5,-2.577914
304.0,-2.550563
304.5,-2.430104
305.0,-2.445968
305.5,-2.470104
306.0,-2.476161
306.5,-2.489058
307.0,-2.553741
307.5,-2.607474
308.0,-2.635146
308.5,-2.674391
309.0,-2.698138
309.5,-2.742898
310.0,-2.785247
310.5,-2.811243
311.0,-2.833030
311.5,-2.791409
312.0,-2.731477
312.5,-2.694925
313.0,-2.714067
313.5,-2.757208
314.0,-2.737420
314.5,-2.600805
315.0,-2.519852
315.5,-2.508292
316.0,-2.457979
316.5,-2.361781
317.0,-2.306415
317.5,-2.258246
318.0,-2.201628
318.5,-2.152019
319.0,-2.121785
319.5,-2.087104
320.0,-2.072237
320.5,-2.089034
321.0,-2.105071
321.5,-2.131301
322.0,-2.168520
322.5,-2.235915
323.0,-2.309781
323.5,-2.390686
324.0,-2.464139
324.5,-2.545757
325.0,-2.604790
325.5,-2.643445
326.0,-2.634665
326.5,-2.592940
327.0,-2.524277
327.5,-2.415104
328.0,-2.277450
328.5,-2.141711
329.0,-2.026452
329.5,-1.948172
330.0,-1.909576
330.5,-1.895682
331.0,-1.888779
331.5,-1.909755
332.0,-1.994293
332.5,-2.138213
333.0,-2.279863
333.5,-2.295258
334.0,-2.117636
334.5,-1.867582
335.0,-1.654048
335.5,-1.658657
336.0,-1.775580
336.5,-1.824118
337.0,-1.770790
337.5,-1.809072
338.0,-1.975935
338.5,-2.029340
339.0,-1.931825
339.5,-1.833189
340.0,-1.729689
340.5,-1.606119
341.0,-1.501976
341.5,-1.401845
342.0,-1.318972
342.5,-1.272262
343.0,-1.249915
343.5,-1.233077
344.0,-1.241296
344.5,-1.268631
345.0,-1.315749
345.5,-1.376136
346.0,-1.438761
346.5,-1.522838
347.0,-1.606594
347.5,-1.681203
348.0,-1.745761
348.5,-1.774848
349.0,-1.740403
349.5,-1.675748
350.0,-1.575387
350.5,-1.448791
351.0,-1.338149
351.5,-1.278008
352.0,-1.273650
352.5,-1.272980
353.0,-1.290442
353.5,-1.357547
354.0,-1.525482
354.5,-1.743233
355.0,-1.873356
355.5,-1.850420
356.0,-1.711749
356.5,-1.520065
357.0,-1.402830
357.5,-1.376492
358.0,-1.389135
358.5,-1.359975
359.0,-1.335079
359.5,-1.417634
360.0,-1.612855
360.5,-1.744054
361.0,-1.758430
361.5,-1.700148
362.0,-1.629843
362.5,-1.551875
363.0,-1.461687
363.5,-1.353110
364.0,-1.365642
364.5,-1.325689
365.0,-1.266397
365.5,-1.265124
366.0,-1.299628
366.5,-1.373045
367.0,-1.466609
367.5,-1.574380
368.0,-1.714102
368.5,-1.851971
369.0,-1.912483
369.5,-1.824748
370.0,-1.657331
370.5,-1.438708
371.0,-1.254393
371.5,-1.181229
372.0,-1.223697
372.5,-1.332639
373.0,-1.380835
373.5,-1.432940
374.0,-1.597998
374.5,-1.742676
375.0,-1.668136
375.5,-1.435447
376.0,-1.267883
376.5,-1.275309
377.0,-1.452717
377.5,-2.989050
378.0,-5.616920
378.5,-8.086776
379.0,-13.471290
379.5,-19.681686
380.0,-23.939062
380.5,-26.310148
381.0,-26.732157
381.5,-29.042074
382.0,-29.752089
382.5,-30.406818
383.0,-31.172199
383.5,-30.839966
384.0,-30.409220
384.5,-29.780567
385.0,-28.800863
385.5,-27.476900
386.0,-27.603411
386.5,-31.142124
387.0,-40.751648
387.5,-54.783844
388.0,-58.053585
388.5,-48.313183
389.0,-44.519924
389.5,-45.565617
390.0,-46.215847
390.5,-45.402843
391.0,-44.502155
391.5,-42.175854
392.0,-35.425419
392.5,-19.632175
393.0,-9.336893
393.5,-5.652730
394.0,-8.540760
394.5,-23.381981
395.0,-62.810871
395.5,-95.782501
396.0,-92.908493
396.5,-58.638428
397.0,-22.762211
397.5,-9.183158
398.0,-9.964417
398.5,-20.492046
399.0,-35.486668
399.5,-46.857346
400.0,-50.878788
400.5,-49.362465
401.0,-43.643444
401.5,-35.319653
402.0,-26.750019
402.5,-19.736635
403.0,-14.660779
403.5,-11.880567
404.0,-11.110206
404.5,-12.212284
405.0,-15.453480
405.5,-20.883396
406.0,-28.004240
406.5,-34.966774
407.0,-40.405361
407.5,-43.508507
408.0,-45.665852
408.5,-48.076473
409.0,-49.394035
409.5,-47.089882
410.0,-41.429253
410.5,-31.562887
411.0,-20.347052
411.5,-10.235984
412.0,-3.936765
412.5,-1.274262
413.0,-0.849183
413.5,-2.916714
414.0,-14.049529
414.5,-40.470825
415.0,-70.009140
415.5,-80.234650
416.0,-62.646408
416.5,-32.864735
417.0,-11.014058
417.5,-3.709963
418.0,-10.649232
418.5,-35.342499
419.0,-57.301308
419.5,-60.130878
420.0,-50.243202
420.5,-33.442291
421.0,-18.820759
421.5,-10.414882
422.0,-10.651119
422.5,-19.940443
423.0,-33.883087
423.5,-43.178650
424.0,-46.303467
424.5,-46.135334
425.0,-43.507141
425.5,-39.447372
426.0,-34.047577
426.5,-29.624811
427.0,-25.914055
427.5,-24.087059
428.0,-23.192261
428.5,-23.797573
429.0,-24.869709
429.5,-26.714815
430.0,-29.193329
430.5,-31.888048
431.0,-34.409668
431.5,-36.868374
432.0,-41.473526
432.5,-50.004723
433.0,-55.551720
433.5,-50.090466
434.0,-34.946262
434.5,-16.264105
435.0,-5.063951
435.5,-2.449606
436.0,-10.564912
436.5,-33.018131
437.0,-50.389172
437.5,-56.092503
438.0,-55.801266
438.5,-51.912697
439.0,-46.086746
439.5,-41.451763
440.0,-37.531403
440.5,-33.774570
441.0,-30.548113
441.5,-28.441818
442.0,-27.585690
442.5,-27.180185
443.0,-26.637718
443.5,-25.469954
444.0,-23.542204
444.5,-21.782904
445.0,-20.777815
445.5,-20.651737
446.0,-21.005508
446.5,-20.662668
447.0,-19.648037
447.5,-17.328875
448.0,-15.139421
448.5,-13.625172
449.0,-13.361487
449.5,-14.162141
450.0,-15.006360
450.5,-16.059422
451.0,-16.808064
451.5,-17.272188
452.0,-17.310331
452.5,-17.651165
453.0,-19.100561
453.5,-20.151197
454.0,-20.629122
454.5,-19.670029
455.0,-17.777857
455.5,-14.804339
456.0,-10.988361
456.5,-7.338333
457.0,-4.726802
457.5,-3.189089
458.0,-2.445337
458.5,-2.168332
459.0,-2.668467
459.5,-3.878657
460.0,-5.749400
460.5,-7.653105
461.0,-8.880142
461.5,-9.795316
462.0,-10.232754
462.5,-10.027138
463.0,-9.679939
463.5,-8.968140
464.0,-7.962560
464.5,-6.425789
465.0,-5.027061
465.5,-3.808283
466.0,-2.759561
466.5,-2.148691
467.0,-1.703551
467.5,-1.657654
468.0,-2.164273
468.5,-3.086884
469.0,-4.951390
469.5,-10.062726
470.0,-14.911393
470.5,-15.654009
471.0,-11.982895
471.5,-6.579895
472.0,-4.243858
472.5,-7.266479
473.0,-12.723171
473.5,-14.147431
474.0,-12.407470
474.5,-10.042758
475.0,-8.981790
475.5,-8.652386
476.0,-9.145131
476.5,-9.746264
477.0,-9.727044
477.5,-8.945911
478.0,-7.432189
478.5,-5.652917
479.0,-4.458754
479.5,-3.503769
480.0,-3.373782
480.5,-4.258436
481.0,-5.351985
481.5,-6.062127
482.0,-5.389252
482.5,-3.272443
483.0,-1.534922
483.5,-1.033488
484.0,-0.864875
484.5,-0.672023
485.0,-0.381243
485.5,-0.049987
486.0,0.063751
486.5,0.091673
487.0,0.111587
487.5,0.144400
488.0,0.155403
488.5,0.155117
489.0,0.140707
489.5,-0.086082
490.0,-0.152010
490.5,-0.076771
491.0,-0.007060
491.5,0.043627
492.0,0.079395
492.5,0.083734
493.0,0.086935
493.5,0.085713
494.0,0.097657
494.5,0.104951
495.0,0.088554
495.5,0.063221
496.0,0.062061
496.5,0.073181
497.0,0.077398
497.5,0.067843
498.0,0.038428
498.5,-0.004775
499.0,-0.051387
499.5,-0.102077
500.0,-0.144504
500.5,-0.170452
501.0,-0.190946
501.5,-0.201506
502.0,-0.222097
502.5,-0.252094
503.0,-0.270019
503.5,-0.300315
504.0,-0.336341
504.5,-0.441843
505.0,-0.440212
505.5,-0.452508
506.0,-0.473831
506.5,-0.512362
507.0,-0.525855
507.5,-0.541617
508.0,-0.541270
508.5,-0.537514
509.0,-0.558807
509.5,-0.587213
510.0,-0.607175
510.5,-0.609817
511.0,-0.619206
511.5,-0.639711
512.0,-0.651830
512.5,-0.645325
513.0,-0.643276
513.5,-0.619731
514.0,-0.599301
514.5,-0.580366
515.0,-0.569083
515.5,-0.553810
516.0,-0.506975
516.5,-0.487541
517.0,-0.602026
517.5,-0.626078
518.0,-0.586623
518.5,-0.571929
519.0,-0.549299
519.5,-0.530236
520.0,-0.517573
520.5,-0.528127
521.0,-0.548578
