"d","test1"
55.0,2164.144775
55.5,2139.712891
56.0,2082.515625
56.5,2031.762085
57.0,1946.312744
57.5,1894.425537
58.0,1988.559692
58.5,2114.474121
59.0,2193.009521
59.5,2233.937744
60.0,2242.020020
60.5,2338.426025
61.0,2433.679932
61.5,2409.341064
62.0,2288.108643
62.5,2166.010010
63.0,2056.858154
63.5,2017.515381
64.0,2020.989380
64.5,2042.487061
65.0,2116.767090
65.5,2171.559082
66.0,2205.037598
66.5,2196.288086
67.0,2197.339111
67.5,2232.220947
68.0,2225.903564
68.5,2219.769043
69.0,2183.370850
69.5,2208.754883
70.0,2225.655518
70.5,2094.504150
71.0,1986.344238
71.5,1895.776733
72.0,1910.205688
72.5,2012.272949
73.0,2039.051392
73.5,1999.702759
74.0,1935.572144
74.5,1853.759399
75.0,1914.132935
75.5,1950.154297
76.0,1954.094482
76.5,2013.710449
77.0,2086.983887
77.5,2120.880127
78.0,2035.295044
78.5,1897.787109
79.0,1790.072266
79.5,1714.447754
80.0,1693.867432
80.5,1796.393799
81.0,1875.948730
81.5,1957.917480
82.0,2068.476318
82.5,2150.038086
83.0,2132.210205
83.5,2112.369385
84.0,2122.335449
84.5,2112.701172
85.0,2106.388428
85.5,2062.143799
86.0,1941.523438
86.5,1845.208618
87.0,1849.958618
87.5,1901.784668
88.0,2032.055908
88.5,2192.210205
89.0,2375.742676
89.5,2481.952881
90.0,2491.697266
90.5,2409.946045
91.0,2323.198486
91.5,2257.293213
92.0,2131.514648
92.5,2027.336304
93.0,1988.962524
93.5,2013.785278
94.0,2167.614014
94.5,2251.119629
95.0,2303.588867
95.5,2263.718018
96.0,2320.877686
96.5,2472.157959
97.0,2613.790527
97.5,2718.605469
98.0,2761.470947
98.5,2751.375000
99.0,2721.681152
99.5,2713.480469
100.0,2734.591064
100.5,2697.303955
101.0,2573.068359
101.5,2514.319336
102.0,2534.828125
102.5,2589.009033
103.0,2696.850342
103.5,2784.776855
104.0,2831.298340
104.5,2906.925049
105.0,3070.640381
105.5,3214.320557
106.0,3229.477295
106.5,3153.185059
107.0,3075.093994
107.5,3013.422363
108.0,2972.710449
108.5,2939.003906
109.0,2939.608154
109.5,2957.678223
110.0,3016.080566
110.5,3150.943115
111.0,3257.654053
111.5,3284.885010
112.0,3295.569824
112.5,3279.884521
113.0,3187.939697
113.5,3033.206299
114.0,2808.953613
114.5,2538.486572
115.0,2339.725586
115.5,2250.300537
116.0,2226.981689
116.5,2223.378418
117.0,2237.646484
117.5,2276.354736
118.0,2365.042725
118.5,2414.213379
119.0,2386.190430
119.5,2339.857666
120.0,2349.480225
120.5,2444.709229
121.0,2391.695801
121.5,2302.110107
122.0,2197.081543
122.5,2140.431396
123.0,2126.163818
123.5,2044.364014
124.0,1917.530029
124.5,1937.152344
125.0,2006.833862
125.5,2169.310791
126.0,2282.587402
126.5,2278.314697
127.0,2289.288818
127.5,2315.278320
128.0,2265.879395
128.5,2226.352783
129.0,2261.116211
129.5,2296.317871
130.0,2343.393066
130.5,2366.115967
131.0,2369.846680
131.5,2386.384766
132.0,2424.037598
132.5,2463.408691
133.0,2489.441406
133.5,2436.392090
134.0,2356.621826
134.5,2301.061035
135.0,2244.405762
135.5,2156.133789
136.0,1988.222046
136.5,1861.646729
137.0,1872.828003
137.5,1929.705322
138.0,2016.073364
138.5,2149.664551
139.0,2214.982910
139.5,2384.810303
140.0,2571.279297
140.5,2633.385498
141.0,2554.127197
141.5,2437.055908
142.0,2312.280518
142.5,2216.854248
143.0,2116.661133
143.5,2068.902344
144.0,2079.055664
144.5,2221.549805
145.0,2324.012695
145.5,2354.543945
146.0,2352.242676
146.5,2379.522217
147.0,2510.783936
147.5,2676.435059
148.0,2729.756836
148.5,2736.898438
149.0,2717.833496
149.5,2670.922363
150.0,2652.514893
150.5,2643.516113
151.0,2528.659912
151.5,2390.935547
152.0,2247.838379
152.5,2202.066895
153.0,2228.982422
153.5,2291.169434
154.0,2394.699707
154.5,2460.429199
155.0,2549.431152
